id,state_1,state_2
2081,2016-03-30 08:51:10,2016-03-30 10:48:21
2082,2016-03-30 09:24:13,2016-03-30 10:50:09
2083,2016-03-30 09:50:15,2016-03-30 15:33:23
2084,2016-03-30 10:18:12,2016-03-30 15:31:23
2085,2016-03-30 10:24:10,
2086,2016-03-30 10:38:12,2016-03-30 15:38:40
2087,2016-03-30 12:09:10,2016-03-30 15:40:50
2088,2016-03-30 12:23:11,2016-03-30 14:15:54
2089,2016-03-30 12:57:10,2016-03-30 15:56:06
2090,2016-03-30 13:06:11,2016-03-30 16:33:26
2091,2016-03-30 13:16:12,2016-03-30 15:02:10
2092,2016-03-30 14:09:10,2016-03-30 16:36:21
2093,2016-03-30 14:22:12,2016-03-30 16:37:52
2094,2016-03-30 15:09:10,2016-03-30 16:40:28
2095,2016-03-30 15:45:12,2016-03-30 16:57:43
2096,2016-03-30 16:21:11,2016-03-30 18:14:54
2097,2016-03-30 17:00:16,
2098,2016-03-30 17:01:09,2016-04-04 12:06:22
2099,2016-03-30 17:11:10,
2100,2016-03-30 20:09:10,2016-03-31 07:29:04
2101,2016-03-31 09:38:14,2016-03-31 15:15:12
2102,2016-03-31 09:51:13,2016-03-31 12:01:33
2103,2016-03-31 10:01:14,2016-03-31 18:12:52
2104,2016-03-31 10:15:13,2016-03-31 12:06:34
2105,2016-03-31 11:57:13,2016-03-31 14:54:26
2106,2016-03-31 13:25:15,2016-03-31 15:38:07
2107,2016-03-31 13:43:13,2016-03-31 15:50:32
2108,2016-03-31 14:42:15,2016-03-31 17:07:42
2109,2016-03-31 15:00:21,2016-04-02 13:29:15
2110,2016-03-31 15:13:14,2016-03-31 15:57:35
2111,2016-03-31 16:05:15,2016-03-31 18:04:54
2112,2016-02-11 13:30:17,2016-03-31 18:34:22
2113,2016-03-31 17:23:12,2016-03-31 18:44:54
2114,2016-03-31 18:20:18,2016-03-31 19:07:50
2115,2016-03-31 18:36:13,
2116,2016-03-31 21:33:11,2016-04-01 09:07:09
2117,2016-03-31 21:55:13,2016-04-01 09:08:16
2118,2016-03-31 22:46:14,2016-04-01 09:15:39
2119,2016-03-31 23:06:14,2016-04-01 09:37:28
2120,2016-04-01 01:15:15,2016-04-02 11:05:17
2121,2016-04-01 07:51:12,2016-04-01 09:40:40
2122,2016-04-01 09:14:14,2016-04-01 11:07:28
2123,2016-04-01 09:16:13,2016-04-02 10:46:12
2124,2016-04-01 09:26:13,2016-04-01 12:40:34
2125,2016-04-01 09:29:11,2016-04-01 11:43:56
2126,2016-04-01 10:41:13,
2127,2016-03-29 21:14:12,2016-03-30 04:40:23
2128,2016-04-01 11:17:12,2016-04-01 23:35:51
2129,2016-04-01 11:17:12,2016-04-01 23:35:51
2130,2016-04-01 12:19:15,2016-04-03 09:56:36
2131,2016-04-01 13:05:14,2016-04-01 16:19:30
2132,2016-04-01 13:35:12,2016-04-01 23:35:52
2133,2016-04-01 14:40:20,2016-04-02 11:08:54
2134,2016-04-01 15:14:13,2016-04-02 11:11:52
2135,2016-04-01 15:37:06,2016-04-02 11:10:21
2136,2016-04-01 16:25:15,2016-04-01 17:50:46
2137,2016-04-01 16:31:35,2016-04-01 17:51:54
2138,2016-04-01 19:25:13,2016-04-03 10:07:18
2139,2016-04-01 19:27:11,2016-04-02 11:26:35
2140,2016-04-01 19:34:14,2016-04-02 11:20:41
2141,2016-04-01 19:40:18,2016-04-02 11:24:44
2142,2016-04-01 19:40:18,2016-04-02 11:24:44
2143,2016-04-02 06:03:12,2016-04-02 11:30:27
2144,2016-04-02 06:57:12,2016-04-03 10:51:51
2145,2016-04-02 07:27:11,2016-04-02 11:29:10
2146,2016-04-02 08:48:18,2016-04-02 13:26:22
2147,2016-04-02 09:03:11,2016-04-02 13:18:59
2148,2016-04-02 10:56:13,2016-04-03 10:52:59
2149,2016-04-02 12:36:17,2016-04-03 10:58:05
2150,2016-04-02 13:04:14,2016-04-03 11:01:57
2151,2016-04-02 13:37:11,
2152,2016-04-02 13:49:11,
2153,2016-04-02 13:55:12,2016-04-15 12:28:57
2154,2016-04-02 14:15:13,2016-04-03 11:04:09
2155,2016-04-02 15:25:12,2016-04-03 11:35:06
2156,2016-04-02 16:08:17,2016-04-03 10:22:11
2157,2016-04-02 16:08:17,2016-04-03 10:22:11
2158,2016-04-02 16:37:13,2016-04-03 11:36:34
2159,2016-04-02 17:45:13,
2160,2016-04-02 17:48:13,2016-04-03 12:43:00
2161,2016-04-02 19:29:11,2016-04-03 12:42:50
2162,2016-04-03 07:26:13,
2163,2016-04-03 07:59:11,2016-04-03 10:47:31
2164,2016-04-03 08:48:17,2016-04-04 11:19:53
2165,2016-04-03 10:27:11,2016-04-03 12:48:03
2166,2016-04-03 10:59:11,2016-04-03 11:33:51
2167,2016-04-03 12:11:15,2016-04-03 13:32:12
2168,2016-04-03 12:23:16,2016-04-04 00:15:16
2169,2016-04-03 12:51:13,2016-04-05 13:31:18
2170,2016-04-03 15:21:11,
2171,2016-04-03 17:05:12,2016-04-04 00:18:13
2172,2016-04-03 17:09:10,2016-04-04 00:22:05
2173,2016-04-03 18:10:18,2016-04-04 00:23:38
2174,2016-04-03 19:33:11,2016-04-04 00:33:54
2175,2016-04-03 19:59:11,2016-04-04 00:24:56
2176,2016-04-03 20:52:17,2016-04-04 00:27:28
2177,2016-04-03 21:12:14,2016-04-04 00:25:55
2178,2016-04-03 22:27:11,2016-04-04 00:28:36
2179,2016-04-04 00:08:58,2016-04-06 14:07:34
2180,2016-04-04 00:22:17,
2181,2016-04-04 09:05:14,2016-04-04 10:19:58
2182,2016-04-04 09:52:14,2016-04-04 13:22:14
2183,2016-04-04 10:22:14,2016-04-04 13:25:10
2184,2016-04-04 10:32:13,2016-04-04 13:27:04
2185,2016-04-04 10:44:15,2016-04-04 13:28:36
2186,2016-04-04 11:54:15,2016-04-04 13:52:40
2187,2016-04-04 12:12:19,2016-04-04 13:31:26
2188,2016-04-04 12:36:17,2016-04-04 13:29:45
2189,2016-04-04 12:54:17,2016-04-04 16:38:36
2190,2016-04-04 12:12:19,2016-04-04 13:31:26
2191,2016-03-30 10:24:10,
2192,2016-04-04 13:42:51,
2193,2016-04-04 15:23:11,2016-04-07 13:57:21
2194,2016-04-04 15:56:13,2016-04-04 17:22:09
2195,2016-04-04 15:59:12,
2196,2016-04-04 16:43:14,2016-04-05 09:10:55
2197,2016-04-04 16:57:15,
2198,2016-04-04 17:16:14,2016-04-05 09:13:12
2199,2016-04-04 17:20:18,2016-04-07 14:02:21
2200,2016-04-04 18:03:11,2016-04-05 09:16:34
2201,2016-04-04 20:08:16,2016-04-05 10:09:41
2202,2016-04-04 20:35:16,2016-04-05 09:45:14
2203,2016-04-04 21:15:14,2016-04-05 10:02:05
2204,2016-04-05 10:41:13,2016-04-05 13:58:21
2205,2016-04-05 11:02:15,2016-04-05 14:02:34
2206,2016-04-05 11:47:12,2016-04-06 02:42:20
2207,2016-04-05 11:50:19,
2208,2016-04-05 14:27:12,2016-04-06 02:39:56
2209,2016-04-05 15:50:18,2016-04-07 13:24:05
2210,2016-04-05 15:51:13,2016-04-07 18:43:27
2211,2016-04-05 17:26:13,2016-04-07 14:07:04
2212,2016-04-05 17:44:14,2016-04-06 02:37:26
2213,2016-04-05 18:49:11,2016-04-06 02:37:27
2214,2016-04-05 19:56:13,
2215,2016-04-05 20:13:16,2016-04-06 02:34:10
2216,2016-04-05 20:13:16,2016-04-06 02:34:10
2217,2016-04-05 23:10:19,2016-04-06 02:34:42
2218,2016-04-06 07:26:14,2016-04-06 15:16:34
2219,2016-04-06 09:00:29,2016-04-06 15:12:01
2220,2016-04-01 19:27:11,2016-04-02 11:26:35
2221,2016-04-06 11:25:13,2016-04-06 15:14:15
2222,2016-04-06 12:48:16,2016-04-07 11:02:04
2223,2016-04-06 13:40:19,2016-04-07 08:32:06
2224,2016-04-06 16:40:22,2016-04-08 16:16:00
2225,2016-04-06 16:53:16,2016-04-12 13:16:51
2226,2016-04-06 18:22:15,2016-04-07 09:12:21
2227,2016-04-06 20:18:16,2016-04-07 09:15:08
2228,2016-04-07 11:16:17,2016-04-07 12:28:23
2229,2016-04-07 11:26:14,2016-04-07 13:21:53
2230,2016-04-07 11:51:13,2016-04-07 14:18:10
2231,2016-04-07 12:01:17,2016-04-07 13:42:16
2232,2016-04-07 12:26:20,2016-04-07 13:54:53
2233,2016-04-05 15:50:18,2016-04-07 13:24:05
2234,2016-04-07 14:30:20,2016-04-10 16:02:29
2235,2016-04-07 15:52:15,2016-04-07 17:01:45
2236,2016-04-07 16:01:16,2016-04-10 15:32:52
2237,2016-04-07 16:10:23,2016-04-07 17:23:59
2238,2016-04-07 16:18:16,2016-04-07 18:13:00
2239,2016-04-07 16:22:18,2016-04-10 15:59:56
2240,2016-04-07 16:55:14,2016-04-07 18:06:08
2241,2016-04-07 16:55:14,2016-04-07 18:06:08
2242,2016-04-07 17:33:13,2016-04-07 18:35:59
2243,2016-04-07 17:50:18,
2244,2016-04-07 18:49:11,2016-04-08 08:52:06
2245,2016-04-07 19:15:15,2016-04-10 15:30:23
2246,2016-04-07 21:22:15,
2247,2016-04-07 21:57:13,
2248,2016-04-08 06:50:19,2016-04-08 10:21:18
2249,2016-04-08 07:26:14,2016-04-08 12:30:28
2250,2016-04-08 08:38:17,2016-04-12 16:59:58
2251,2016-04-08 09:45:14,2016-04-08 12:34:53
2252,2016-04-08 10:05:12,2016-04-08 15:03:58
2253,2016-04-08 10:49:12,2016-04-08 12:39:38
2254,2016-04-08 10:54:14,2016-04-08 12:45:19
2255,2016-04-08 11:05:13,2016-04-08 12:50:10
2256,2016-04-08 11:44:14,2016-04-08 16:13:32
2257,2016-04-08 11:52:15,2016-04-08 12:51:50
2258,2016-04-08 12:19:14,2016-04-08 15:49:28
2259,2016-04-08 15:29:11,
2260,2016-04-08 15:43:13,2016-04-09 07:40:11
2261,2016-04-08 15:56:14,2016-04-09 07:23:02
2262,2016-04-08 17:50:19,
2263,2016-04-08 18:43:12,2016-04-09 10:28:30
2264,2016-04-08 18:53:12,2016-04-09 07:43:30
2265,2016-04-08 21:05:12,2016-04-09 08:00:19
2266,2016-04-08 22:24:13,2016-04-09 08:13:44
2267,2016-04-09 00:18:17,
2268,2016-04-09 07:51:12,
2269,2016-04-09 08:02:19,2016-04-09 11:05:25
2270,2016-04-09 08:18:16,2016-04-20 18:45:27
2271,2016-04-09 08:21:17,2016-04-09 10:09:37
2272,2016-04-09 08:35:15,
2273,2016-04-09 10:13:13,2016-04-09 13:28:33
2274,2016-04-09 11:08:13,2016-04-10 16:04:16
2275,2016-04-09 11:44:13,2016-04-09 13:16:39
2276,2016-04-09 12:09:14,2016-04-09 14:39:35
2277,2016-04-09 13:53:12,2016-04-09 14:53:54
2278,2016-04-09 10:13:13,2016-04-09 13:28:33
2279,2016-04-09 15:02:15,2016-04-09 15:55:55
2280,2016-04-09 15:40:18,2016-04-09 23:41:54
2281,2016-04-09 22:30:20,2016-04-09 23:44:38
2282,2016-04-10 06:00:19,
2283,2016-04-10 07:19:42,2016-04-10 15:34:22
2284,2016-04-10 08:38:16,2016-04-10 15:38:59
2285,2016-04-10 08:51:17,2016-04-10 15:25:11
2286,2016-04-10 09:20:19,2016-04-10 15:40:34
2287,2016-04-10 09:50:19,2016-04-10 15:41:21
2288,2016-04-10 11:03:12,2016-04-10 15:48:04
2289,2016-04-10 12:16:15,
2290,2016-04-10 12:43:15,2016-04-10 15:52:28
2291,2016-04-10 13:32:15,2016-04-10 15:57:46
2292,2016-04-10 16:30:23,2016-04-11 08:09:12
2293,2016-04-10 16:40:23,2016-04-11 08:26:10
2294,2016-04-10 19:41:11,2016-04-11 08:21:56
2295,2016-04-10 21:26:14,2016-04-11 08:23:22
2296,2016-04-11 06:40:19,
2297,2016-04-11 08:34:17,
2298,2016-04-11 09:32:12,2016-04-11 18:10:22
2299,2016-04-11 11:22:15,2016-04-19 08:18:39
2300,2016-04-11 12:48:17,2016-04-11 14:23:31
2301,2016-04-11 13:33:13,2016-04-11 14:26:53
2302,2016-04-11 12:48:17,2016-04-11 14:23:31
2303,2016-04-11 15:46:14,
2304,2016-04-11 15:55:13,2016-04-11 18:11:49
2305,2016-04-11 16:38:17,2016-04-11 18:16:37
2306,2016-04-11 17:23:13,2016-04-11 18:13:00
2307,2016-04-11 17:46:13,2016-04-12 06:26:51
2308,2016-04-11 18:34:13,
2309,2016-04-11 18:52:15,2016-04-12 06:30:29
2310,2016-04-11 22:33:13,2016-04-12 11:54:43
2311,2016-04-11 22:35:15,2016-04-13 03:45:50
2312,2016-04-12 01:13:12,2016-04-15 17:28:42
2313,2016-04-12 07:38:14,2016-04-12 11:02:19
2314,2016-04-12 08:04:19,2016-04-12 11:15:32
2315,2016-04-12 08:28:17,2016-04-12 11:58:43
2316,2016-04-12 09:14:15,2016-04-13 06:04:56
2317,2016-04-12 09:42:15,2016-04-12 12:35:18
2318,2016-04-12 09:42:15,2016-04-12 12:35:18
2319,2016-04-12 10:43:13,2016-04-13 17:37:30
2320,2016-04-12 10:54:15,2016-04-13 17:47:44
2321,2016-04-12 11:45:14,
2322,2016-04-06 16:53:16,2016-04-12 13:16:51
2323,2016-04-12 12:08:18,2016-04-13 17:30:10
2324,2016-04-12 12:20:22,2016-04-13 04:01:33
2325,2016-04-12 12:46:16,2016-04-13 06:59:39
2326,2016-04-12 12:48:17,2016-04-13 04:00:32
2327,2016-04-12 13:14:17,2016-04-12 16:57:22
2328,2016-04-12 14:05:13,2016-04-18 18:00:14
2329,2016-04-12 16:00:48,2016-04-13 03:21:32
2330,2016-04-12 16:18:17,2016-04-12 17:51:16
2331,2016-04-12 16:31:16,2016-04-12 17:19:08
2332,2016-04-12 16:48:17,2016-04-12 17:49:32
2333,2016-04-12 16:53:15,2016-04-12 18:13:25
2334,2016-04-12 18:32:16,2016-04-13 03:23:12
2335,2016-04-12 18:33:10,2016-04-13 03:24:02
2336,2016-04-12 18:39:12,2016-04-13 03:29:47
2337,2016-04-12 19:19:11,2016-04-13 03:35:26
2338,2016-04-12 19:53:11,
2339,2016-04-12 19:58:13,2016-04-13 03:37:52
2340,2016-04-12 21:43:10,2016-04-13 03:51:46
2341,2016-04-12 21:55:12,2016-04-13 03:41:09
2342,2016-04-12 23:48:14,2016-04-13 03:44:18
2343,2016-04-13 06:35:16,2016-04-13 16:34:11
2344,2016-04-13 07:37:12,2016-04-13 16:37:30
2345,2016-04-13 08:22:20,2016-04-13 09:24:59
2346,2016-04-13 08:27:16,2016-04-13 16:40:27
2347,2016-04-13 09:02:17,2016-04-13 16:42:15
2348,2016-04-13 09:36:14,2016-04-13 16:45:17
2349,2016-04-13 10:14:13,2016-04-13 16:49:07
2350,2016-04-13 10:30:22,2016-04-13 16:50:16
2351,2016-04-13 10:32:15,2016-04-13 16:54:27
2352,2016-04-13 13:20:20,2016-04-13 17:00:59
2353,2016-04-13 14:20:19,2016-04-13 17:05:05
2354,2016-04-13 14:43:12,2016-04-13 17:09:05
2355,2016-04-13 14:53:24,2016-04-13 17:36:48
2356,2016-04-13 14:53:24,2016-04-13 17:36:48
2357,2016-04-13 14:58:13,2016-04-13 17:27:01
2358,2016-04-13 15:13:14,2016-04-13 17:57:19
2359,2016-04-13 15:22:15,2016-04-13 18:02:03
2360,2016-04-13 15:35:14,2016-04-13 17:45:15
2361,2016-04-13 15:46:16,2016-04-13 17:59:10
2362,2016-04-13 16:40:22,2016-04-13 18:00:53
2363,2016-04-13 16:52:18,
2364,2016-04-13 16:52:18,
2365,2016-04-13 18:02:15,2016-04-13 21:11:00
2366,2016-04-13 18:20:16,2016-04-13 21:05:16
2367,2016-04-13 19:57:10,2016-04-13 21:21:26
2368,2016-04-13 21:49:12,2016-04-14 09:45:52
2369,2016-04-13 22:19:11,2016-04-14 09:48:36
2370,2016-04-14 00:26:18,2016-04-14 10:12:32
2371,2016-04-14 09:05:16,
2372,2016-04-14 09:11:14,2016-04-14 12:38:27
2373,2016-04-14 10:56:15,2016-04-16 19:21:25
2374,2016-04-14 12:12:17,2016-04-14 16:24:25
2375,2016-04-14 12:28:16,2016-04-14 16:20:43
2376,2016-04-14 13:24:15,2016-04-14 16:25:19
2377,2016-04-14 13:28:14,
2378,2016-04-14 15:59:13,2016-04-14 18:40:20
2379,2016-04-14 17:40:23,2016-04-15 09:03:21
2380,2016-04-14 18:06:48,2016-04-14 20:52:15
2381,2016-04-14 18:16:16,2016-04-16 16:52:33
2382,2016-04-14 18:16:16,2016-04-16 16:52:33
2383,2016-04-14 20:07:17,2016-04-15 09:05:01
2384,2016-04-14 20:44:18,
2385,2016-04-14 20:47:14,2016-04-15 09:20:33
2386,2016-04-15 06:01:16,2016-04-15 17:45:49
2387,2016-04-15 09:36:13,2016-04-16 12:58:28
2388,2016-04-15 09:43:13,2016-04-15 17:26:20
2389,2016-04-15 12:06:17,2016-04-15 17:50:11
2390,2016-04-15 12:06:17,2016-04-15 17:50:11
2391,2016-04-15 12:16:59,2016-04-15 17:56:31
2392,2016-04-15 13:27:12,2016-04-15 18:00:58
2393,2016-04-15 13:43:13,2016-04-15 18:02:22
2394,2016-04-15 14:54:15,2016-04-15 18:20:41
2395,2016-04-15 14:54:15,2016-04-15 18:20:41
2396,2016-04-15 15:11:14,2016-04-15 18:12:03
2397,2016-04-15 15:17:08,
2398,2016-04-15 15:17:12,2016-04-15 18:19:38
2399,2016-04-15 15:25:12,2016-04-15 18:23:09
2400,2016-04-15 16:11:29,2016-04-15 17:31:20
2401,2016-04-15 17:31:15,2016-04-16 19:38:23
2402,2016-04-15 17:50:20,2016-04-16 13:44:21
2403,2016-04-15 19:09:12,2016-04-16 15:34:00
2404,2016-04-15 19:09:12,2016-04-16 15:34:00
2405,2016-04-15 19:33:14,2016-04-16 15:59:55
2406,2016-04-15 21:53:11,2016-04-16 15:58:38
2407,2016-04-16 07:08:13,2016-04-16 16:01:42
2408,2016-04-16 09:38:14,2016-04-17 10:39:25
2409,2016-04-16 10:23:12,2016-04-16 16:06:05
2410,2016-04-16 10:29:11,2016-04-16 16:11:25
2411,2016-04-16 10:29:11,2016-04-16 16:11:25
2412,2016-04-16 11:04:14,2016-04-16 16:15:38
2413,2016-04-16 11:22:14,2016-04-20 08:54:38
2414,2016-04-16 11:57:11,2016-04-16 16:20:48
2415,2016-04-16 12:15:14,2016-04-16 16:17:02
2416,2016-04-16 12:56:14,2016-04-16 16:22:56
2417,2016-04-16 13:41:14,2016-04-16 16:26:33
2418,2016-04-16 15:01:14,
2419,2016-04-16 15:03:12,2016-04-16 16:27:39
2420,2016-04-16 16:20:19,2016-04-17 10:39:46
2421,2016-04-16 19:33:11,2016-04-17 10:40:29
2422,2016-04-16 20:25:15,2016-04-17 14:49:10
2423,2016-04-16 21:51:12,2016-04-17 10:43:32
2424,2016-04-16 22:51:12,
2425,2016-04-16 23:24:14,2016-04-17 19:42:08
2426,2016-04-17 08:29:12,2016-04-17 14:49:10
2427,2016-04-17 08:46:14,2016-04-18 07:49:04
2428,2016-04-17 09:14:15,
2429,2016-04-17 09:31:12,2016-04-17 10:47:51
2430,2016-04-17 09:44:14,2016-04-17 18:58:27
2431,2016-04-17 10:18:13,2016-04-17 19:03:55
2432,2016-04-17 10:57:11,2016-04-17 19:05:34
2433,2016-04-17 12:26:14,2016-04-21 19:49:40
2434,2016-04-17 12:29:12,2016-04-17 19:07:50
2435,2016-04-17 12:50:20,2016-04-17 19:27:01
2436,2016-04-17 12:56:15,2016-04-17 20:24:36
2437,2016-04-17 13:17:11,2016-04-17 22:25:16
2438,2016-04-17 14:49:11,2016-04-17 22:25:16
2439,2016-04-17 16:07:12,2016-04-17 19:40:47
2440,2016-04-17 17:03:12,2016-04-17 19:41:17
2441,2016-04-17 17:50:18,2016-04-17 19:42:24
2442,2016-04-17 18:41:14,2016-04-18 07:49:33
2443,2016-04-17 20:39:12,2016-04-18 08:01:26
2444,2016-04-17 20:46:14,2016-04-18 11:03:56
2445,2016-04-17 22:11:13,2016-04-18 08:08:28
2446,2016-04-18 06:34:15,2016-04-18 08:07:12
2447,2016-04-13 15:22:15,2016-04-13 18:02:03
2448,2016-04-18 09:46:14,2016-04-18 10:57:40
2449,2016-04-18 10:35:13,2016-04-19 14:14:36
2450,2016-04-18 10:53:00,2016-04-18 18:23:18
2451,2016-04-18 12:52:15,2016-04-18 18:26:33
2452,2016-04-18 13:14:14,2016-04-18 18:25:05
2453,2016-04-18 13:28:13,2016-04-18 18:53:56
2454,2016-04-18 13:57:12,
2455,2016-04-18 15:42:14,2016-04-18 18:29:32
2456,2016-04-18 15:42:20,2016-04-21 10:20:27
2457,2016-04-18 15:44:13,2016-04-18 18:30:16
2458,2016-04-18 16:13:14,2016-04-19 08:59:31
2459,2016-04-18 16:25:14,2016-04-19 08:55:57
2460,2016-04-18 16:31:13,2016-04-19 13:21:23
2461,2016-04-18 17:15:15,2016-04-18 18:31:33
2462,2016-04-18 17:18:50,2016-04-19 09:00:20
2463,2016-04-18 10:53:00,2016-04-18 18:23:18
2464,2016-04-18 17:55:12,2016-04-21 11:58:57
2465,2016-04-03 17:05:12,2016-04-04 00:18:13
2466,2016-04-18 18:43:11,2016-04-19 08:51:02
2467,2016-04-18 19:04:13,2016-04-21 17:24:55
2468,2016-04-18 19:33:12,2016-04-19 08:18:04
2469,2016-04-18 21:15:14,2016-04-19 08:30:39
2470,2016-04-18 21:47:11,2016-04-19 08:36:54
2471,2016-04-18 22:23:12,2016-04-19 08:37:10
2472,2016-04-18 22:26:14,2016-04-19 08:40:18
2473,2016-04-18 23:10:20,2016-04-19 08:46:10
2474,2016-04-18 23:26:16,2016-04-19 08:46:16
2475,2016-04-18 23:49:12,2016-04-19 08:51:33
2476,2016-04-19 02:02:13,2016-04-19 08:50:50
2477,2016-04-19 07:37:13,2016-04-19 08:52:29
2478,2016-04-19 07:48:16,2016-04-19 12:08:58
2479,2016-04-19 08:23:15,2016-04-19 12:11:34
2480,2016-04-19 10:07:14,2016-04-19 12:53:48
2481,2016-04-19 10:28:08,2016-04-19 13:48:20
2482,2016-04-19 11:16:17,2016-04-19 13:08:43
2483,2016-04-19 11:16:17,2016-04-19 13:08:43
2484,2016-04-19 11:25:17,2016-04-19 15:14:08
2485,2016-04-19 11:39:14,2016-04-20 20:09:14
2486,2016-04-19 12:23:14,2016-04-19 15:18:03
2487,2016-04-19 13:07:13,2016-04-21 20:40:57
2488,2016-04-19 13:28:16,2016-04-24 14:28:18
2489,2016-04-19 14:30:23,
2490,2016-04-19 14:37:14,
2491,2016-04-19 14:52:18,2016-04-20 07:52:41
2492,2016-04-19 15:04:17,2016-04-19 18:44:44
2493,2016-04-19 15:04:17,2016-04-19 18:44:44
2494,2016-04-19 15:08:16,2016-04-19 18:44:45
2495,2016-04-19 15:37:13,2016-04-19 18:44:40
2496,2016-04-19 16:14:18,2016-04-20 08:02:02
2497,2016-04-19 16:23:15,2016-04-21 17:25:06
2498,2016-04-19 16:58:17,2016-04-20 08:01:43
2499,2016-04-19 17:00:22,2016-04-20 08:06:04
2500,2016-04-19 18:04:14,2016-04-20 08:08:01
2501,2016-04-19 18:14:14,2016-04-20 08:52:46
2502,2016-04-19 19:13:11,2016-04-20 09:03:09
2503,2016-04-19 19:17:12,2016-04-20 09:02:01
2504,2016-04-19 19:18:15,2016-04-20 09:08:34
2505,2016-04-18 10:53:00,2016-04-18 18:23:18
2506,2016-04-19 19:51:12,2016-04-20 09:10:10
2507,2016-04-19 19:51:12,2016-04-20 09:10:10
2508,2016-04-19 20:30:25,2016-04-20 09:10:03
2509,2016-04-19 22:22:12,2016-04-20 09:08:40
2510,2016-04-20 07:22:15,2016-04-20 10:12:55
2511,2016-04-20 08:14:17,2016-04-20 15:48:56
2512,2016-04-20 08:34:15,
2513,2016-04-20 08:48:16,2016-04-20 16:03:51
2514,2016-04-19 15:04:17,2016-04-19 18:44:44
2515,2016-04-20 10:07:11,2016-04-20 15:56:20
2516,2016-04-20 11:40:18,2016-04-20 15:56:30
2517,2016-04-20 11:49:12,2016-04-20 20:09:05
2518,2016-04-20 11:59:12,2016-04-21 17:25:21
2519,2016-04-20 12:12:17,2016-04-20 20:09:00
2520,2016-04-20 12:34:17,2016-04-20 20:09:04
2521,2016-04-20 13:28:14,2016-04-20 20:14:48
2522,2016-04-20 13:33:13,2016-04-20 20:14:46
2523,2016-04-20 13:38:14,2016-04-27 12:36:01
2524,2016-04-20 13:38:14,2016-04-27 12:36:01
2525,2016-04-20 13:38:14,2016-04-27 12:36:01
2526,2016-04-20 13:38:14,2016-04-27 12:36:01
2527,2016-04-20 14:23:13,2016-04-20 20:14:46
2528,2016-04-20 14:29:12,2016-04-20 20:14:45
2529,2016-04-20 15:22:19,2016-04-20 20:27:58
2530,2016-04-20 15:27:14,2016-04-20 20:28:05
2531,2016-04-20 15:29:11,2016-04-20 21:11:29
2532,2016-04-20 15:34:14,2016-04-20 20:28:05
2533,2016-04-20 15:40:18,2016-04-20 20:28:38
2534,2016-04-20 15:53:13,2016-04-20 20:38:14
2535,2016-04-20 16:46:15,2016-04-20 20:27:53
2536,2016-02-23 20:05:11,2016-04-20 20:27:57
2537,2016-04-20 19:58:14,2016-04-20 21:27:34
2538,2016-04-20 20:24:16,2016-04-21 10:20:53
2539,2016-04-20 21:19:11,2016-04-24 14:29:10
2540,2016-04-20 21:35:12,2016-04-21 10:20:37
2541,2016-04-20 21:36:16,2016-04-21 10:20:29
2542,2016-04-20 22:47:10,2016-04-21 10:20:53
2543,2016-04-20 23:44:13,2016-04-21 10:20:48
2544,2016-04-21 08:24:17,2016-04-21 10:20:31
2545,2016-04-21 09:22:15,2016-04-21 17:24:51
2546,2016-04-21 10:00:24,2016-04-24 12:53:11
2547,2016-04-21 10:02:15,
2548,2016-04-21 10:11:13,2016-04-21 17:24:53
2549,2016-04-21 10:11:13,2016-04-21 17:24:53
2550,2016-04-21 10:39:13,2016-04-21 17:24:26
2551,2016-04-21 11:04:14,2016-04-21 17:24:49
2552,2016-04-21 11:35:13,2016-04-21 17:26:04
2553,2016-04-21 12:11:13,
2554,2016-04-21 12:26:16,2016-04-21 17:24:21
2555,2016-04-21 13:07:12,2016-04-21 20:44:34
2556,2016-04-19 19:17:12,2016-04-20 09:02:01
2557,2016-04-21 14:53:12,2016-04-21 17:24:14
2558,2016-04-21 15:36:15,2016-04-21 20:37:13
2559,2016-04-21 15:36:15,2016-04-21 20:37:13
2560,2016-04-21 16:04:16,2016-04-26 11:19:49
2561,2016-04-21 16:12:16,2016-04-21 20:36:53
2562,2016-04-21 16:13:13,2016-04-21 20:37:18
2563,2016-04-21 16:15:17,2016-04-21 20:36:56
2564,2016-04-21 16:15:17,2016-04-21 20:36:56
2565,2016-04-21 16:24:17,2016-04-21 22:12:27
2566,2016-04-21 17:48:17,
2567,2016-04-21 18:33:13,2016-04-21 22:12:48
2568,2016-04-21 20:26:17,2016-04-22 10:38:15
2569,2016-04-21 20:48:19,2016-04-22 10:38:49
2570,2016-04-21 22:46:14,2016-04-22 10:39:03
2571,2016-04-22 00:03:15,2016-04-22 10:38:47
2572,2016-04-22 00:54:16,2016-04-22 10:38:30
2573,2016-04-22 01:20:18,2016-04-24 13:25:37
2574,2016-04-22 06:59:12,2016-05-06 12:57:27
2575,2016-04-22 07:22:13,2016-04-22 10:38:12
2576,2016-02-16 20:13:08,2016-02-17 21:01:44
2577,2016-04-22 10:29:16,2016-04-24 11:12:40
2578,2016-04-22 11:46:14,2016-04-23 10:32:26
2579,2016-04-18 19:33:12,2016-04-19 08:18:04
2580,2016-04-18 19:33:12,2016-04-19 08:18:04
2581,2016-04-22 12:25:14,
2582,2016-04-22 12:41:13,2016-04-24 14:04:55
2583,2016-04-22 15:08:13,2016-04-23 10:32:08
